Patient_ID	Signal_Name	Lead_Index	Lead_Name	Segment_Index	LogEn	ShaEn	CorrDim
ecg_db_patient_01	s0014lre	10	s0014lre_L10	2	-31217.4869554944	9.48095992590427	0.739019216686447
ecg_db_patient_01	s0014lre	10	s0014lre_L10	3	-31307.2616900876	9.4888509000433	0.737234413272392
ecg_db_patient_01	s0014lre	10	s0014lre_L10	4	-31053.629724267	9.47332866889204	0.745683189818439
ecg_db_patient_01	s0014lre	10	s0014lre_L10	5	-31388.607487842	9.45314571768552	0.746330143178203
ecg_db_patient_01	s0014lre	10	s0014lre_L10	6	-31462.8238545265	9.50298850757476	0.743071134567309
ecg_db_patient_01	s0014lre	10	s0014lre_L10	7	-31104.6678813345	9.44000001193644	0.740887856367263
ecg_db_patient_01	s0014lre	10	s0014lre_L10	8	-31791.5259568866	9.45302402357376	0.744948359889902
ecg_db_patient_01	s0014lre	10	s0014lre_L10	9	-31696.4612310306	9.47961276249294	0.744441301987324
ecg_db_patient_01	s0014lre	10	s0014lre_L10	10	-31656.993490321	9.45214046935808	0.74755991010328
ecg_db_patient_01	s0014lre	10	s0014lre_L10	11	-31165.5969461084	9.45560939786362	0.739947981111588
ecg_db_patient_01	s0014lre	10	s0014lre_L10	12	-31801.0716612144	9.49702301108257	0.740795434458726
ecg_db_patient_01	s0014lre	10	s0014lre_L10	13	-31304.5221149187	9.46537279927901	0.74571551223454
ecg_db_patient_01	s0014lre	10	s0014lre_L10	14	-31702.1141507806	9.44420577494021	0.748758869725512
ecg_db_patient_01	s0014lre	10	s0014lre_L10	15	-31572.7303458151	9.41303781094497	0.743860003535264
ecg_db_patient_01	s0014lre	10	s0014lre_L10	16	-32717.6156718706	9.40692740722733	0.738942450948208
ecg_db_patient_01	s0014lre	10	s0014lre_L10	17	-31940.4973518058	9.48619841460188	0.740807555364764
ecg_db_patient_01	s0014lre	10	s0014lre_L10	18	-31753.1514427389	9.45118483410816	0.738823767076589
ecg_db_patient_01	s0014lre	11	s0014lre_L11	1	-40870.4189775519	9.82701095768225	0.655347592232519
ecg_db_patient_01	s0014lre	11	s0014lre_L11	2	-41666.6907368078	9.55458505012325	0.791133557233403
ecg_db_patient_01	s0014lre	11	s0014lre_L11	3	-41990.8844470768	9.52744278992682	0.790468422514583
ecg_db_patient_01	s0014lre	11	s0014lre_L11	4	-42285.566158758	9.52682762538332	0.793830963864549
ecg_db_patient_01	s0014lre	11	s0014lre_L11	5	-41676.0981089584	9.54195957047794	0.792464331708795
ecg_db_patient_01	s0014lre	11	s0014lre_L11	6	-41820.0860469071	9.52691569617218	0.789744198378829
ecg_db_patient_01	s0014lre	11	s0014lre_L11	7	-41877.0875967625	9.52734273848888	0.801733289563395
ecg_db_patient_01	s0014lre	11	s0014lre_L11	8	-41757.193381252	9.55100502183222	0.796058685386733
ecg_db_patient_01	s0014lre	11	s0014lre_L11	9	-42167.4670152885	9.5579835214403	0.798960127269513
ecg_db_patient_01	s0014lre	11	s0014lre_L11	10	-41695.3125000755	9.57139070451581	0.798934370344183
ecg_db_patient_01	s0014lre	11	s0014lre_L11	11	-41568.7548822204	9.54366683035909	0.800696447059418
ecg_db_patient_01	s0014lre	11	s0014lre_L11	12	-41831.0199527733	9.58005554724517	0.79175576374334
ecg_db_patient_01	s0014lre	11	s0014lre_L11	13	-41984.2428455759	9.53600165502299	0.79584252922906
ecg_db_patient_01	s0014lre	11	s0014lre_L11	14	-42411.8488162315	9.53789886435675	0.794530441150476
ecg_db_patient_01	s0014lre	11	s0014lre_L11	15	-41980.3723223494	9.52290342520799	0.791039115173859
ecg_db_patient_01	s0014lre	11	s0014lre_L11	16	-41241.2927056708	9.6066881519382	0.78901845912982
ecg_db_patient_01	s0014lre	11	s0014lre_L11	17	-40976.8431625126	9.62514885365405	0.77473094113785
ecg_db_patient_01	s0014lre	11	s0014lre_L11	18	-41796.4301580587	9.53014517411497	0.798500037877831
ecg_db_patient_01	s0014lre	12	s0014lre_L12	1	-32739.8167432263	9.10455073264937	0.689630564884725
ecg_db_patient_01	s0014lre	12	s0014lre_L12	2	-33026.1395287824	8.85767972344815	0.845187242746395
ecg_db_patient_01	s0014lre	12	s0014lre_L12	3	-33659.8480818465	8.86363627415048	0.84750839625262
ecg_db_patient_01	s0014lre	12	s0014lre_L12	4	-33154.0452712465	8.86259047979327	0.847808388677054
ecg_db_patient_01	s0014lre	12	s0014lre_L12	5	-33514.4067022219	8.85706101413002	0.851210322971642
ecg_db_patient_01	s0014lre	12	s0014lre_L12	6	-33395.4284297173	8.86376242839511	0.844133228958865
ecg_db_patient_01	s0014lre	12	s0014lre_L12	7	-33872.9081113083	8.85057382209935	0.85366733163304
ecg_db_patient_01	s0014lre	12	s0014lre_L12	8	-33472.404268408	8.85970826282639	0.852610287618999
ecg_db_patient_01	s0014lre	12	s0014lre_L12	9	-33278.4609629214	8.86613552863507	0.847623039822227
ecg_db_patient_01	s0014lre	12	s0014lre_L12	10	-33377.1575544697	8.86071102113444	0.843537789449761
ecg_db_patient_01	s0014lre	12	s0014lre_L12	11	-33448.8044383488	8.86466556675085	0.84876796040504
ecg_db_patient_01	s0014lre	12	s0014lre_L12	12	-33515.9962691901	8.86324955607007	0.841426226610439
ecg_db_patient_01	s0014lre	12	s0014lre_L12	13	-33289.6411824101	8.88637511626704	0.832978965177647
ecg_db_patient_01	s0014lre	12	s0014lre_L12	14	-33078.5073057902	8.86860460690025	0.849518446503876
ecg_db_patient_01	s0014lre	12	s0014lre_L12	15	-33545.3708135732	8.88522399618591	0.832534026918512
ecg_db_patient_01	s0014lre	12	s0014lre_L12	16	-33197.8707312288	8.82886355892219	0.843713542587308
ecg_db_patient_01	s0014lre	12	s0014lre_L12	17	-33465.5483987954	8.8566723278574	0.847242746395293
ecg_db_patient_01	s0014lre	12	s0014lre_L12	18	-33142.0851558415	8.93105510538241	0.840458069240676
ecg_db_patient_01	s0014lre	13	s0014lre_L13	1	-31155.985816107	9.48289088061174	0.717581374207722
ecg_db_patient_01	s0014lre	13	s0014lre_L13	2	-31259.7755783081	9.47880776645867	0.740151511325472
ecg_db_patient_01	s0014lre	13	s0014lre_L13	3	-31436.6392881843	9.47907805162586	0.742624681194919
ecg_db_patient_01	s0014lre	13	s0014lre_L13	4	-30921.2456794928	9.46632278490863	0.744514532461302
ecg_db_patient_01	s0014lre	13	s0014lre_L13	5	-31156.5405124146	9.4514813377787	0.743215070326507
ecg_db_patient_01	s0014lre	13	s0014lre_L13	6	-31171.82126999	9.49773527199073	0.739000530289639
ecg_db_patient_01	s0014lre	13	s0014lre_L13	7	-31178.0340412011	9.46482454291558	0.741287846266508
ecg_db_patient_01	s0014lre	13	s0014lre_L13	8	-31441.7120952662	9.45982748451523	0.743131739097498
ecg_db_patient_01	s0014lre	13	s0014lre_L13	9	-31698.6181947164	9.47982717878718	0.745422085300876
ecg_db_patient_01	s0014lre	13	s0014lre_L13	10	-31710.7291246428	9.4623800197365	0.744356960682811
ecg_db_patient_01	s0014lre	13	s0014lre_L13	11	-31422.403394199	9.45945436309758	0.738648518976794
ecg_db_patient_01	s0014lre	13	s0014lre_L13	12	-31559.8920087013	9.49031464046512	0.741956011211838
ecg_db_patient_01	s0014lre	13	s0014lre_L13	13	-31327.5345201147	9.46629987829638	0.745806419029822
ecg_db_patient_01	s0014lre	13	s0014lre_L13	14	-31454.3944986291	9.46421598966989	0.748160905027651
ecg_db_patient_01	s0014lre	13	s0014lre_L13	15	-31560.0184266108	9.41625286461133	0.744283730208833
ecg_db_patient_01	s0014lre	13	s0014lre_L13	16	-32374.4078966456	9.42534190787203	0.737655109719451
ecg_db_patient_01	s0014lre	13	s0014lre_L13	17	-31821.3038700355	9.50196360671178	0.739176283427186
ecg_db_patient_01	s0014lre	13	s0014lre_L13	18	-31784.0303587084	9.4369565448678	0.739310623469104
ecg_db_patient_01	s0014lre	14	s0014lre_L14	1	-40497.366756609	9.83097435410681	0.653206737203606
ecg_db_patient_01	s0014lre	14	s0014lre_L14	2	-41506.1397932395	9.55048296692883	0.790607812934017
ecg_db_patient_01	s0014lre	14	s0014lre_L14	3	-41864.7417681319	9.52905045545111	0.789820459079316
ecg_db_patient_01	s0014lre	14	s0014lre_L14	4	-42474.5577491582	9.52821734472337	0.795401631271938
ecg_db_patient_01	s0014lre	14	s0014lre_L14	5	-41720.9072657351	9.55641421340291	0.792585540769173
ecg_db_patient_01	s0014lre	14	s0014lre_L14	6	-41676.9899118548	9.5363493992218	0.790686598823262
ecg_db_patient_01	s0014lre	14	s0014lre_L14	7	-42235.5097490222	9.52451331764631	0.801791873942577
ecg_db_patient_01	s0014lre	14	s0014lre_L14	8	-41577.338499439	9.55461316480186	0.795873841569657
ecg_db_patient_01	s0014lre	14	s0014lre_L14	9	-41872.9699708706	9.56003153845579	0.796807656372314
ecg_db_patient_01	s0014lre	14	s0014lre_L14	10	-41889.7368246196	9.5594297856409	0.797325320067675
ecg_db_patient_01	s0014lre	14	s0014lre_L14	11	-41489.3907216913	9.5441449498629	0.800785838741446
ecg_db_patient_01	s0014lre	14	s0014lre_L14	12	-41246.6795378728	9.59063934649896	0.788712406252367
ecg_db_patient_01	s0014lre	14	s0014lre_L14	13	-42103.9708956666	9.53061227816095	0.794973864296356
ecg_db_patient_01	s0014lre	14	s0014lre_L14	14	-42306.3234494904	9.5395314243641	0.795092548167976
ecg_db_patient_01	s0014lre	14	s0014lre_L14	15	-42240.5414915036	9.51480463082407	0.792299689401783
ecg_db_patient_01	s0014lre	14	s0014lre_L14	16	-40914.8936085592	9.62770697438754	0.783550920431302
ecg_db_patient_01	s0014lre	14	s0014lre_L14	17	-41435.1488396664	9.61505451403602	0.7747471023459
ecg_db_patient_01	s0014lre	14	s0014lre_L14	18	-41511.2622718168	9.5513251582855	0.796756142521653
ecg_db_patient_01	s0014lre	15	s0014lre_L15	1	-32732.5482672764	9.10184438454512	0.686928612913815
ecg_db_patient_01	s0014lre	15	s0014lre_L15	2	-33056.9549605782	8.85900331496553	0.846129643190829
ecg_db_patient_01	s0014lre	15	s0014lre_L15	3	-33681.7627168902	8.86131774125947	0.84849170475493
ecg_db_patient_01	s0014lre	15	s0014lre_L15	4	-33150.2220607451	8.85764163276448	0.848195247594758
ecg_db_patient_01	s0014lre	15	s0014lre_L15	5	-33555.8521253409	8.85772466275864	0.850825989242696
ecg_db_patient_01	s0014lre	15	s0014lre_L15	6	-33339.7714189017	8.86115778645915	0.845523092851191
ecg_db_patient_01	s0014lre	15	s0014lre_L15	7	-33858.1173341742	8.85772900280572	0.852296659175273
ecg_db_patient_01	s0014lre	15	s0014lre_L15	8	-33488.9345806666	8.86276569444183	0.853316835433449
ecg_db_patient_01	s0014lre	15	s0014lre_L15	9	-33393.1463754571	8.86126752818955	0.848293224918563
ecg_db_patient_01	s0014lre	15	s0014lre_L15	10	-33327.9940021272	8.85669316820086	0.845592283023156
ecg_db_patient_01	s0014lre	15	s0014lre_L15	11	-33641.823214567	8.85894577458683	0.848621499457084
ecg_db_patient_01	s0014lre	15	s0014lre_L15	12	-33498.3528529194	8.87210897782147	0.838248529077549
ecg_db_patient_01	s0014lre	15	s0014lre_L15	13	-33418.3852812444	8.88646683513432	0.832961793894094
ecg_db_patient_01	s0014lre	15	s0014lre_L15	14	-33012.0467062708	8.87412732727976	0.849106840736345
ecg_db_patient_01	s0014lre	15	s0014lre_L15	15	-33562.0378723483	8.87809908505677	0.833158253579455
ecg_db_patient_01	s0014lre	15	s0014lre_L15	16	-33202.7825995361	8.83008129046611	0.845544809474508
ecg_db_patient_01	s0014lre	15	s0014lre_L15	17	-33441.865169953	8.86000914297246	0.845681674705184
ecg_db_patient_01	s0014lre	15	s0014lre_L15	18	-33116.2047021178	8.92634559844462	0.840505542789324
ecg_db_patient_01	s0016lre	1	s0016lre_L1	1	-33519.877087023	9.08216842190213	0.600636347566981
ecg_db_patient_01	s0016lre	1	s0016lre_L1	2	-32520.8206417164	8.96268793986356	0.657310673972879
ecg_db_patient_01	s0016lre	1	s0016lre_L1	3	-35358.397514967	8.90846222482484	0.740060604530189
ecg_db_patient_01	s0016lre	1	s0016lre_L1	4	-33612.0733987188	8.9547280394362	0.671147193252696
ecg_db_patient_01	s0016lre	1	s0016lre_L1	5	-33690.0663362796	8.92709630564183	0.730271962829221
ecg_db_patient_01	s0016lre	1	s0016lre_L1	6	-34935.5776585012	8.9329533175101	0.729263402439332
ecg_db_patient_01	s0016lre	1	s0016lre_L1	7	-33604.9733976328	9.02101018743573	0.667433650665387
ecg_db_patient_01	s0016lre	1	s0016lre_L1	8	-34387.3670692818	8.93892393267847	0.713452690588621
ecg_db_patient_01	s0016lre	1	s0016lre_L1	9	-33493.8521327739	8.831249681513	0.723171637079872
ecg_db_patient_01	s0016lre	1	s0016lre_L1	10	-33764.8845148216	8.89096920773721	0.699233857730865
ecg_db_patient_01	s0016lre	1	s0016lre_L1	11	-34830.1493698665	8.88738277778334	0.73241130274488
ecg_db_patient_01	s0016lre	1	s0016lre_L1	12	-35396.234589519	8.93420480698545	0.736114239539406
ecg_db_patient_01	s0016lre	1	s0016lre_L1	13	-33658.1846705931	8.92551748798155	0.664955935456175
ecg_db_patient_01	s0016lre	1	s0016lre_L1	14	-34020.978725822	8.93427441546868	0.707527082649428
ecg_db_patient_01	s0016lre	1	s0016lre_L1	15	-33737.6512383491	8.92197563183958	0.731483043357491
ecg_db_patient_01	s0016lre	1	s0016lre_L1	16	-34640.1967976673	8.91704306369251	0.721989848741193
ecg_db_patient_01	s0016lre	1	s0016lre_L1	17	-33844.4590726841	8.88549626941056	0.718055099618697
ecg_db_patient_01	s0016lre	1	s0016lre_L1	18	-33303.7139218843	9.00302974236124	0.667378096512714
ecg_db_patient_01	s0016lre	2	s0016lre_L2	1	-32471.3903720352	9.63714141638588	0.525109466932653
ecg_db_patient_01	s0016lre	2	s0016lre_L2	2	-32035.9036254416	9.38900908413792	0.637572283528194
ecg_db_patient_01	s0016lre	2	s0016lre_L2	3	-32945.4643665273	9.34799966166477	0.723931213858236
ecg_db_patient_01	s0016lre	2	s0016lre_L2	4	-32369.3902695718	9.3739305538548	0.640080806040252
ecg_db_patient_01	s0016lre	2	s0016lre_L2	5	-33108.6964413228	9.28490049493737	0.725985202393879
ecg_db_patient_01	s0016lre	2	s0016lre_L2	6	-33046.3404927766	9.33650998477857	0.717433903184263
ecg_db_patient_01	s0016lre	2	s0016lre_L2	7	-32615.9115770007	9.42307429654013	0.651671927476579
ecg_db_patient_01	s0016lre	2	s0016lre_L2	8	-33229.9059509354	9.29428830030895	0.708685134213782
ecg_db_patient_01	s0016lre	2	s0016lre_L2	9	-33216.8690026885	9.28062427546539	0.71694452160299
ecg_db_patient_01	s0016lre	2	s0016lre_L2	10	-32233.6220465683	9.40105898548347	0.663423650917906
ecg_db_patient_01	s0016lre	2	s0016lre_L2	11	-33192.1257919007	9.28535152353744	0.72243529203808
ecg_db_patient_01	s0016lre	2	s0016lre_L2	12	-33477.0774317597	9.29628424946026	0.730720436352617
ecg_db_patient_01	s0016lre	2	s0016lre_L2	13	-33201.6651047543	9.35419122288733	0.648696245044317
ecg_db_patient_01	s0016lre	2	s0016lre_L2	14	-33042.7805263446	9.31164819861653	0.715559203050428
ecg_db_patient_01	s0016lre	2	s0016lre_L2	15	-33206.9903562091	9.26566810285905	0.731727986667003
ecg_db_patient_01	s0016lre	2	s0016lre_L2	16	-32946.2718781834	9.24537319280073	0.739687381631777
ecg_db_patient_01	s0016lre	2	s0016lre_L2	17	-33492.5270939302	9.25145845393561	0.714735991515366
ecg_db_patient_01	s0016lre	2	s0016lre_L2	18	-32511.3769866329	9.37931958873277	0.66613974394586
ecg_db_patient_01	s0016lre	3	s0016lre_L3	1	-27307.5074809317	9.14549850418527	0.515544051917881
ecg_db_patient_01	s0016lre	3	s0016lre_L3	2	-28713.2965229622	8.78749218997044	0.687569000782808
ecg_db_patient_01	s0016lre	3	s0016lre_L3	3	-27904.8871950102	8.75513680957748	0.705458953056741
ecg_db_patient_01	s0016lre	3	s0016lre_L3	4	-28394.0929968439	8.77618188183088	0.698863160021212
ecg_db_patient_01	s0016lre	3	s0016lre_L3	5	-28688.976174484	8.68677585244521	0.711854246104896
ecg_db_patient_01	s0016lre	3	s0016lre_L3	6	-27866.5886960527	8.73732743981154	0.711858286406909
ecg_db_patient_01	s0016lre	3	s0016lre_L3	7	-28298.4122216661	8.78293491985574	0.690859826772051
ecg_db_patient_01	s0016lre	3	s0016lre_L3	8	-28690.6190042639	8.69610548481098	0.720313123405975
ecg_db_patient_01	s0016lre	3	s0016lre_L3	9	-29303.0531103737	8.76827038786477	0.719439408095755
ecg_db_patient_01	s0016lre	3	s0016lre_L3	10	-28521.0722741764	8.74221307238682	0.71002095906669
ecg_db_patient_01	s0016lre	3	s0016lre_L3	11	-28221.7103659025	8.74679800416598	0.688518976793515
ecg_db_patient_01	s0016lre	3	s0016lre_L3	12	-27770.2620384183	8.75559242188923	0.715644554430444
ecg_db_patient_01	s0016lre	3	s0016lre_L3	13	-28112.2995557414	8.77886510391418	0.683776167268503
ecg_db_patient_01	s0016lre	3	s0016lre_L3	14	-28227.1546874576	8.76414061994178	0.726923057498548
ecg_db_patient_01	s0016lre	3	s0016lre_L3	15	-28090.2005371772	8.74746724680822	0.694337516729375
ecg_db_patient_01	s0016lre	3	s0016lre_L3	16	-27560.9452488724	8.75622081922564	0.720295952122421
ecg_db_patient_01	s0016lre	3	s0016lre_L3	17	-27948.2447886071	8.73067584058596	0.703184263023661
ecg_db_patient_01	s0016lre	3	s0016lre_L3	18	-27856.9983137915	8.78346395249446	0.68176056160198
ecg_db_patient_01	s0016lre	4	s0016lre_L4	1	-33270.6785916206	9.08435256623656	0.602306002373677
ecg_db_patient_01	s0016lre	4	s0016lre_L4	2	-32549.3907927644	8.96223341384172	0.653259261129769
ecg_db_patient_01	s0016lre	4	s0016lre_L4	3	-35701.3024289222	8.90447485248089	0.738260144945835
ecg_db_patient_01	s0016lre	4	s0016lre_L4	4	-33730.2575196273	8.95592091614358	0.665066033686018
ecg_db_patient_01	s0016lre	4	s0016lre_L4	5	-33548.4272098733	8.92412576171932	0.721845912981995
ecg_db_patient_01	s0016lre	4	s0016lre_L4	6	-34811.9002414774	8.93447881519245	0.725984192318376
ecg_db_patient_01	s0016lre	4	s0016lre_L4	7	-33616.0075700846	9.03241930057413	0.660547965960456
ecg_db_patient_01	s0016lre	4	s0016lre_L4	8	-34198.3367242782	8.93863142748644	0.714963763541325
ecg_db_patient_01	s0016lre	4	s0016lre_L4	9	-33705.7234369236	8.81109777740395	0.73116789980051
ecg_db_patient_01	s0016lre	4	s0016lre_L4	10	-33907.2707463297	8.88132965081379	0.699281836317265
ecg_db_patient_01	s0016lre	4	s0016lre_L4	11	-35172.4363440183	8.86471556199595	0.734794575894548
ecg_db_patient_01	s0016lre	4	s0016lre_L4	12	-35198.4888241313	8.93486998303352	0.731147193252696
ecg_db_patient_01	s0016lre	4	s0016lre_L4	13	-33634.677531579	8.90790997910146	0.668115956667761
ecg_db_patient_01	s0016lre	4	s0016lre_L4	14	-33935.3155438775	8.93515654720074	0.705869043711017
ecg_db_patient_01	s0016lre	4	s0016lre_L4	15	-33410.3731083823	8.92127986684739	0.733043104972097
ecg_db_patient_01	s0016lre	4	s0016lre_L4	16	-34527.1073181477	8.91649290840201	0.726152874927401
ecg_db_patient_01	s0016lre	4	s0016lre_L4	17	-33946.4046487146	8.8818159734944	0.716365243301937
ecg_db_patient_01	s0016lre	4	s0016lre_L4	18	-33201.9559657691	9.01221156591247	0.667326077624302
ecg_db_patient_01	s0016lre	5	s0016lre_L5	1	-32588.0442054504	9.64626018548289	0.520242923158506
ecg_db_patient_01	s0016lre	5	s0016lre_L5	2	-32172.0527448053	9.38897656026015	0.640483321128254
ecg_db_patient_01	s0016lre	5	s0016lre_L5	3	-33032.3395854056	9.34133269484908	0.723394358728315
ecg_db_patient_01	s0016lre	5	s0016lre_L5	4	-32307.7149956045	9.37189230404984	0.639432842604985
ecg_db_patient_01	s0016lre	5	s0016lre_L5	5	-32991.0436807929	9.28926436397435	0.722573672382011
ecg_db_patient_01	s0016lre	5	s0016lre_L5	6	-33007.7597821192	9.33580232740189	0.7170924976642
ecg_db_patient_01	s0016lre	5	s0016lre_L5	7	-32287.1249745783	9.43586428981648	0.647604353425419
ecg_db_patient_01	s0016lre	5	s0016lre_L5	8	-33044.556196954	9.30798988168382	0.707513446630136
ecg_db_patient_01	s0016lre	5	s0016lre_L5	9	-33424.0113721858	9.28322861121394	0.716304638771748
ecg_db_patient_01	s0016lre	5	s0016lre_L5	10	-32353.0989697564	9.40485382899535	0.662005504911492
ecg_db_patient_01	s0016lre	5	s0016lre_L5	11	-32979.5752405897	9.28572707868445	0.723139819701523
ecg_db_patient_01	s0016lre	5	s0016lre_L5	12	-33613.2968615445	9.29340953675374	0.731496174339032
ecg_db_patient_01	s0016lre	5	s0016lre_L5	13	-32987.9055259283	9.35388981890769	0.649928537158153
ecg_db_patient_01	s0016lre	5	s0016lre_L5	14	-32766.658464356	9.33253790852287	0.71489154314285
ecg_db_patient_01	s0016lre	5	s0016lre_L5	15	-33218.1588189658	9.27433193229549	0.727929597737431
ecg_db_patient_01	s0016lre	5	s0016lre_L5	16	-32987.5850061784	9.24459173125548	0.739930304790283
ecg_db_patient_01	s0016lre	5	s0016lre_L5	17	-33580.8874952473	9.24754192783072	0.712583520618166
ecg_db_patient_01	s0016lre	5	s0016lre_L5	18	-32284.5158164242	9.38278878641226	0.667517486932148
ecg_db_patient_01	s0016lre	6	s0016lre_L6	1	-27216.5453057238	9.13944902553566	0.516126865483195
ecg_db_patient_01	s0016lre	6	s0016lre_L6	2	-28723.4504447154	8.7886390207024	0.686473068861897
ecg_db_patient_01	s0016lre	6	s0016lre_L6	3	-27954.2245917563	8.75290439295682	0.706615994545592
ecg_db_patient_01	s0016lre	6	s0016lre_L6	4	-28483.469116239	8.77048150897533	0.699898992449686
ecg_db_patient_01	s0016lre	6	s0016lre_L6	5	-28686.42672016	8.68730305072991	0.711972424938764
ecg_db_patient_01	s0016lre	6	s0016lre_L6	6	-28093.9770006577	8.74370003534711	0.712346657912679
ecg_db_patient_01	s0016lre	6	s0016lre_L6	7	-28301.0684621859	8.77712601872476	0.691286078634378
ecg_db_patient_01	s0016lre	6	s0016lre_L6	8	-28662.940896897	8.70375551694607	0.718288427059923
ecg_db_patient_01	s0016lre	6	s0016lre_L6	9	-29326.5428496016	8.76776455619542	0.722717608141209
ecg_db_patient_01	s0016lre	6	s0016lre_L6	10	-28447.6065785665	8.73927192751438	0.712974924875634
ecg_db_patient_01	s0016lre	6	s0016lre_L6	11	-28314.2762803889	8.75116255236591	0.694014292568369
ecg_db_patient_01	s0016lre	6	s0016lre_L6	12	-27764.5014593016	8.75612733819898	0.718127320017171
ecg_db_patient_01	s0016lre	6	s0016lre_L6	13	-28123.5691098688	8.77437428563109	0.685575111739603
ecg_db_patient_01	s0016lre	6	s0016lre_L6	14	-28096.4564336867	8.76084845579125	0.725906416504634
ecg_db_patient_01	s0016lre	6	s0016lre_L6	15	-28193.1578709993	8.75063991640515	0.690651246180652
ecg_db_patient_01	s0016lre	6	s0016lre_L6	16	-27503.0260893905	8.75570365150259	0.722707507386177
ecg_db_patient_01	s0016lre	6	s0016lre_L6	17	-27976.9709316133	8.7271872151874	0.702665589252797
ecg_db_patient_01	s0016lre	6	s0016lre_L6	18	-27847.6040528947	8.77983213623086	0.683062043887781
ecg_db_patient_01	s0016lre	7	s0016lre_L7	1	-33366.3985420512	9.0997214837706	0.607435670816393
ecg_db_patient_01	s0016lre	7	s0016lre_L7	2	-32700.9952127434	8.94570664721214	0.65306027625565
ecg_db_patient_01	s0016lre	7	s0016lre_L7	3	-35529.2781957463	8.91490134445618	0.736050099744956
ecg_db_patient_01	s0016lre	7	s0016lre_L7	4	-33769.0824488311	8.96099114030131	0.666560440392919
ecg_db_patient_01	s0016lre	7	s0016lre_L7	5	-33708.9350332765	8.9205531656026	0.724036766748314
ecg_db_patient_01	s0016lre	7	s0016lre_L7	6	-34760.5885013961	8.94645804446686	0.72454938006616
ecg_db_patient_01	s0016lre	7	s0016lre_L7	7	-33803.8065504285	9.03941912966812	0.658874775889498
ecg_db_patient_01	s0016lre	7	s0016lre_L7	8	-33964.4486531755	8.94684367801928	0.716872806242267
ecg_db_patient_01	s0016lre	7	s0016lre_L7	9	-33569.7815834414	8.80878937483148	0.731704754930431
ecg_db_patient_01	s0016lre	7	s0016lre_L7	10	-33839.2415777794	8.884021058176	0.699858084391808
ecg_db_patient_01	s0016lre	7	s0016lre_L7	11	-34985.4532563586	8.87243021783978	0.733918840433322
ecg_db_patient_01	s0016lre	7	s0016lre_L7	12	-34960.5154012281	8.93984062697024	0.727973030984066
ecg_db_patient_01	s0016lre	7	s0016lre_L7	13	-33634.5796046254	8.89727248693542	0.665942779222747
ecg_db_patient_01	s0016lre	7	s0016lre_L7	14	-33764.3076408522	8.92804748776526	0.709584606449332
ecg_db_patient_01	s0016lre	7	s0016lre_L7	15	-33710.6180672859	8.92400789453418	0.732903714552663
ecg_db_patient_01	s0016lre	7	s0016lre_L7	16	-34776.6197543835	8.89846640253957	0.730068432615338
ecg_db_patient_01	s0016lre	7	s0016lre_L7	17	-34228.0848801876	8.87697797121188	0.718777303603444
ecg_db_patient_01	s0016lre	7	s0016lre_L7	18	-33372.9864349846	9.02667832886795	0.667198303073155
ecg_db_patient_01	s0016lre	8	s0016lre_L8	1	-32676.6067802485	9.64522837117468	0.522524683720108
ecg_db_patient_01	s0016lre	8	s0016lre_L8	2	-32165.8180758923	9.38785690417107	0.640522714072877
ecg_db_patient_01	s0016lre	8	s0016lre_L8	3	-33031.2847755796	9.32901018654924	0.727426580136865
ecg_db_patient_01	s0016lre	8	s0016lre_L8	4	-32134.9869282862	9.38342247086629	0.638474280952501
ecg_db_patient_01	s0016lre	8	s0016lre_L8	5	-32788.986113696	9.3032371173283	0.724322113077953
ecg_db_patient_01	s0016lre	8	s0016lre_L8	6	-32924.0716388019	9.33267081774982	0.718848008888664
ecg_db_patient_01	s0016lre	8	s0016lre_L8	7	-32429.6023262686	9.4353740976691	0.650149238655589
ecg_db_patient_01	s0016lre	8	s0016lre_L8	8	-33208.7462115914	9.293476568645	0.710252771394662
ecg_db_patient_01	s0016lre	8	s0016lre_L8	9	-33655.135110865	9.28269406209266	0.720307567990707
ecg_db_patient_01	s0016lre	8	s0016lre_L8	10	-32258.7487273673	9.41100752493636	0.660440392919371
ecg_db_patient_01	s0016lre	8	s0016lre_L8	11	-33018.9976201577	9.28058407114525	0.724075654655186
ecg_db_patient_01	s0016lre	8	s0016lre_L8	12	-33568.2614343396	9.30562079255568	0.731849195727381
ecg_db_patient_01	s0016lre	8	s0016lre_L8	13	-33231.0369649142	9.33649065538201	0.64853008762405
ecg_db_patient_01	s0016lre	8	s0016lre_L8	14	-33026.1178061644	9.34287699481787	0.711971414863261
ecg_db_patient_01	s0016lre	8	s0016lre_L8	15	-33345.848930252	9.27186023766792	0.723790308325547
ecg_db_patient_01	s0016lre	8	s0016lre_L8	16	-32879.8392252445	9.24719915394566	0.739464659983334
ecg_db_patient_01	s0016lre	8	s0016lre_L8	17	-33415.3530204731	9.24727418347505	0.713030984066059
ecg_db_patient_01	s0016lre	8	s0016lre_L8	18	-32585.1225177532	9.37104682307795	0.672958763667584
ecg_db_patient_01	s0016lre	9	s0016lre_L9	1	-27001.2822943545	9.13790927272732	0.514535996565743
ecg_db_patient_01	s0016lre	9	s0016lre_L9	2	-28677.8036010405	8.78894342188556	0.68700083331229
ecg_db_patient_01	s0016lre	9	s0016lre_L9	3	-28003.210167557	8.74862181033104	0.70491553243605
